"id","profileName","text","date","title","rating","images","helpful","Configuration"
"R1QIQE3E64TQ5P","Subhabrata Biswas","Sets up and gets going pretty smoothly. A large collection of apps too, e.g. amazon prime, netflix youtube, sony liv, zee5...... the list goes on and on. However, the honeymoon period proved to be quite brief - the remote died one fine morning. Amazon support tried to revive it remotely and gave up and sent a replacement. The 2nd one also died a few months later and this time Amazon support dragged their feet. The device soon ran out of warranty, Amazon washed their hands off and I am now left with a lemon. We now control the device through an app. I refuse to buy one more simply because I don't believe amazon has figured out and fixed the problem.So be careful. I am using a Google chromecast since three years with no issues ever. Choose your device carefully.","Reviewed in India on 23 March 2022","The remote will die first",2,"",0,"Fire TV Stick"
"R17KPV49V65D4","Naveen","Guys those who are planning to buy the amazon firestick plz avoid buying any of the model. coz all the model works fine for a period of time and suddenly stops working due to malfunctioning of the hardware due to power issues. There is common error called as optimising error. You may google firestick optimising error you get loads of ppl faced the same issue. Customer care doesn’t care. Moreover there is no solution yet given by amazon tech team. They offer you for the replacement with 15% off on the new device. Think and use ur money wisely.","Reviewed in India on 25 December 2021","Fire stick stops working after a year. There is bug with the Hardware used.",1,"https://m.media-amazon.com/images/I/21dT5rmMLiL.jpg",0,"Fire TV Stick"
"R22P9TGCU1P2FP","Gopi","I bought this stick 3 years before. After the initial 3 months remote battery never last for more than a week. This is zero day flaw, despite numerous feedback, Amazon refused to replace the remote.There is no support for mirroring from PC or desktop, which Amazon should have supported in first place. I am now using the fire tv android app as remote. Original remote is lying unused and only take that for initial setup.","Reviewed in India on 23 June 2021","Battery drain remote and no support for desktop mirror",1,"",0,"Fire TV Stick"
"R3CSKQH255I1PU","Divjot Singh","1. Stability issues.2. Frequent wifi disconnections.3. Wifi connectivity gives random errors while streaming.4. The UI is painfully slow.5. Horrible Alexa integration. You would think otherwise but no. It would be easy to connect a random product but not Alexa. Such a shame.6. The voice recognition is equally poor. Half the time it doesn't work because the UI is slow. The other times it won't listen. Even if it listens, there is high probability that it will interpret incorrectly.7. The streaming quality is really poor.8. Even the applications they support don't work properly. Most of the time the UI lags. The other times the applications crash.Not even worth ₹50 and they are selling it for ₹3999. Such a poor quality product. Looks like they don't even have a QA department. Such a shame.","Reviewed in India on 4 September 2021","A horrible product",1,"",0,"Fire TV Stick"
"R142S751QEBUIQ","Ram","Hello , I bought this Amazon fire tv stick 2nd gen for 2999 rs one year back, for using apps it is amazing one very useful for non smart tv's. for some time I enjoyed using this product. suddenly remote is not working. I opened battery case. I saw batteries is like sweating. tried to operate the remote but no use.after remote failed I started using Amazon fire tv app.1. To use Amazon fire tv app we need mobile network and fire tv network should be same.2. and amazon fire tv app and fire tv stick should use same amazon account.here comes the problem.unexpectedly I changed my amazon account password in my PC. here I stuck, not possible to use app also because both amazon accounts are not same.I called amazon customer care to resolve this issue, they simply said no other option buy a amazon new remote which costs me 2000 rs. Amazon fire tv stick bought for 2999, but remote price is 2000 rs.I have a question to Amazon:If your product is not able to use means you have to find a solution.Amazon fir tv remote price should be available for all customers 2000 is high, pls reduce the price.Other than this issues if your remote/fire tv app is working means , you can enjoy the fire tv stick smart features.I hope my review will help some users who are planning to buy this product and for amazon also to take customer concerns and to resolve these types of issues. Thank you","Reviewed in India on 14 August 2021","Amazon business is to sell the remote not the Fire tv stick.",2,"",0,"Fire TV Stick"
"RO4GY99MW3MEC","Prachi"," Bought 4k stick about a year ago. Had faced a few issues such as auto closing of my tv, remote fells easily due to the fact it is quite small but that is also a great quality. You need to be delicate with the remote. Sometimes, you need to YouTube to learn resolving issues with the tv and remote. I'd appreciate the quality of the videos that stream. All in all it gives a good user experience.","Reviewed in India on 8 January 2022","Amazon 4k Fire TV stick",4,"https://m.media-amazon.com/images/I/510SG3ZFi0L.jpg
https://m.media-amazon.com/images/I/61b497AYm9L.jpg",1,"Fire TV Stick"
"R3U5DALTPPA1LH","Deepak","Don't waste your money on this device. It stops working after 6 months and it drains battery in 10-15 days means you need to change battery twice in one month. Seriously buying this device is total waste on money.","Reviewed in India on 22 April 2022","Worst Remote",1,"",1,"Fire TV Stick"
"R1EWUGX4DKG093","Hitesh mohnot","I purchased this fire stick for my grandmother so that she can easily watch tv with voice recognition but fire stick has the worst voice recognition in this entire segment and the interface is not very user friendly","Reviewed in India on 28 October 2021","Voice recognition is worst",1,"",1,"Fire TV Stick"
"RZM93KDBB5Z72","Amazon Customer","Prime day purchase showed free annual subscription to Zee5, SonyLIV, and Voot Select, but post prime day the offer was updated and provided under the fire stick plus option!Now customer service denied any such prime day offer and is only providing a refund option! Newspaper articles on prime day sale still shows the free annual subscription to these 3 channels.","Reviewed in India on 3 August 2021","Prime day purchase showed annual subscriptions of Zee5, SonyLIV, and Voot Select",3,"",0,"Fire TV Stick"
"R19IOCD5WS52L5","M. S","Don't buy if u spend evry year 2k for remote the go for it bocz after 2 to 5 month remote stop working and new remot cost 2k am a buy new remote for 2k  with in 3month stopped Woking.Before 1 year in warrnty am already changeremote once.And it's remote app is wrost u don't depend on remote app am broke my 2 mobile phone.Bcoz app not working 100mbps plan Stabel fiber connection.","Reviewed in India on 23 January 2022","don't buy fire stick bocz after 2 to 5 month remote stop working.",1,"",0,"Fire TV Stick"
"R24XZ1A1TS4JI6","Sumit","Product works well, response slow, need high speed Internet, sometimes jumps back to main menu… very slow response and you gotta wait to move back and forth.Overall a good product to make ur tv smart. Better compared to others as you keep getting updates on it","Reviewed in India on 29 December 2021","Details in description",5,"",0,"Fire TV Stick"
"R27D2S19C45JFJ","ananda","The packaging of the product is pretty comprehensive to get started. The initial setup for updating the firmware took a long time but other than that the set up was smooth. I kept getting flicker/dark screens during the set up but it stopped once I changed to another available HDMI port of the TV. But still there were pretty bad quality of video output on display text and even the thumbnails looked very antialiased. I almost returned the item, but realised it was due to the really poor quality HDMI port extender that came with the package. Amazon, please make sure to provide a better quality connecter! I have ordered a separate connector to solve this issue. Removing two stars for this.","Reviewed in India on 27 July 2021","Good product.. almost!",3,"",0,"Fire TV Stick"
"R2F26A6VBOOAEE","Vishal Shah","This has to be the worst piece of hardware ever!It feels like the fire tv stick is massively massively under-powered.Apps either hang or crash even if you press the pause/fwd/rewind buttons.In fact, the whole experience is sluggish. Even navigating the app is painfully slow. You click some button and the app responds after 3-4 seconds.Its so frustrating! Worst decision ever to buy this.Should've gone for something else.","Reviewed in India on 19 February 2022","Save yourself some agony, and get something else.",1,"",0,"Fire TV Stick"
"REIBQ6NP1JKIK","Devang Muchhal","overpriced gadget.. it should be around 2500 to 2000.. evry streaming device have same specs and processor so why this price increasing","Reviewed in India on 27 May 2021","overpriced",1,"","4","Fire TV Stick"
"R8XNKTUUF5BWH","Amazon Customer","I have bought a out 4 fire tv sticks at different points of time considering they are an affordable option for your non-smart tv. But considering I have spent the same amount as an apple tv on these devices and they have all had problems after a year tops, I should have just bought an apple tv.The problem is that they get laggy. The remote does not hold connection with the stick and you have to constantly repair the device. Funnily enough, it is prime video where I am facing extra issues. Videos do not play and the screen just reloads into the title screen. Overall, terrible user experience after some time. Would suggest to buy a smart tv itself or apple tv/Chromecast.","Reviewed in India on 5 September 2021","After a few months these become unworkable",1,"",0,"Fire TV Stick"
"R31FGRQVCPI94X","Anon","Excessive bloatware and spyware that spoils the pleasure of watching any programs. Apps open slow, response to remote is slow, all due to hundreds of apps. Most of the hidden apps cannot be deleted even using Android Debug Bridge. Otherwise, pircture quality and convenience is good.","Reviewed in India on 30 May 2021","Excessive bloatware and spyware/analytics. Poor response",1,"",0,"Fire TV Stick"
"R34HCY55ID675B","Rj","Fire stick has only 5+gb  internal memory. Recent updates installed lot other Amazon support background apps which causes app hanging and reduces memory even further. Not recommend at this price. Definitely over priced. Very poor performance and low internal memory.","Reviewed in India on 17 August 2021","Internal memory is a joke. Designed to use prime app only",1,"",0,"Fire TV Stick"
"RHGU45QSHL2RF","NIKHIL Sen","The latest updates messed up it all previously it was having everything to look for but the latest update made it like any android tv worst update you should have to ask for user acceptance before blindly applying it, not have any option will  go for cancellation of subscription","Reviewed in India on 27 September 2021","Poorest",1,"",1,"Fire TV Stick"
"R3TJFKWGRRXG9J","gaurav panjwani","It stopped working in 3 months and also there is no replacement policy. Only refund policy. So if you buy during sale, you willl not be able to purchase at discounted price again. Would not recommend. There are many ohter better alternatives with decent warranty.","Reviewed in India on 1 March 2022","Stopped working in 3 months",1,"",0,"Fire TV Stick"
"R344DF3QKUDFHF","Kamal Raj Matta","Right from the purchase, fire stick had several issues. Customer contact service was also informed.Intially there was issue of sluggish remote response ie stopped working intermittently. Later problem started with several chain of loading the Amazon page.Now the stick completely stopped working within three months of buying the product.Will not buy and recommend not to buy the product in future.There could be issue that defected product was supplied during the sale Amazon sale period as vendors get opportunity to push defected product during this period.","Reviewed in India on 16 August 2021","Amazon fire stick",2,"",0,"Fire TV Stick"
"R1IVDFEZHD2KRC","Amitabh","Fire stick started as an excellent streaming device to start with, but, after 1.5 years it started showing its quality. Worst ever experience. Keeps crashing after every 10-15 mins.I did a factory reset and just installed 4 applications, but, nothing worked.If you need a streaming device for a year or so, it's fine but don't expect more.Expensive but life is to small. Not happy.","Reviewed in India on 14 December 2021","Review after 2 years",1,"",0,"Fire TV Stick"
"R1N0KJIHB35LV9","Pavan Shetty","yes features are good but experience is worst, videos get stuck frequently, processing power is worst. Performance is inconsistent may be due to cheap quality Chinese hardware","Reviewed in India on 27 July 2021","Dont go by reviews..",1,"",1,"Fire TV Stick"
"RSYYXSF3I1YSV","Sumo_Sant","Poor product with poor quality.Remote is very bad in terms of quality.Avoid it and beteer to go other product.Noce to go with other options","Reviewed in India on 1 October 2021","Not upto Mark",1,"",1,"Fire TV Stick"
"RRXXY269SQ2QY","Vishnu P","The fireTV stick can only access the Audio from the TV and in case a Sound bar or a Bluetooth speaker is connected to the FireTV's Bluetooth, the Volume control does not work with the remote.You need to manually go to the soundbar or the BT speaker and increase the volume.The remote provided has an IR blaster which takes control of only the Audio from the TV, hence any BT devices connected to the fireTV, the volume needs to be adjusted manually.To people who have a neckband, the audio controls are available on the neckband.But in case you use a Earpod, then there is no way to control the Volume.","Reviewed in India on 23 June 2021","Earpods, Neckband, Earbuds Volume cannot be controlled by the remote.",4,"",0,"Fire TV Stick"
"R2JT2MSYW7D3CQ","Amazon Customer","Fire stick is going to dead soon. It's really headache to operate it. It's stuck anywhere, too slow to move from one app to another app. APPS quality is also not good. Even main apps like Netflix, Sony live, Hot star stuck and close automatically. Not really smooth experience.  Nativations is really pathetic. Not recommended.","Reviewed in India on 22 January 2022","Need improvement before it's Die",1,"",0,"Fire TV Stick"
"R3L97A3WRWA48Q","Anurag Agarwal","Why Amazon not offering to return the old one while buying the new one? Why they don't want to decrease the e-waste?","Reviewed in India on 1 July 2021","Give option to return the old firestick",5,"","3","Fire TV Stick"
"R25OY0RC3QQ0DZ","Rahul Gupta","I bought this firestick & mi stick at same time and almost at same price. MI stick was imported one & supporting 4K. MI stick & remote still working but firestick remote not working for a long time. If you want to run heavy apps like Kodi, experience is far better in Mi box as firestick feel hung often.","Reviewed in India on 15 March 2022","Very bad experience due to remote issues",1,"",0,"Fire TV Stick"
"R18BKSEFXUQFIN","Salil","Video streaming is fine with cursor, after couple of months Alexa voice search not working though it is receiving command on fire stick.... very tried fixing through options mentioned in Google...but all efforts in vain..","Reviewed in India on 24 July 2021","Streaming is good,Voice search not working",3,"",0,"Fire TV Stick"
"R1Q1A55EK74WQ5","Anil","Bought Fire stick for Rs. 2999 at Flipkart. Able to connect to LG Flatron using HDMI to AV convertor bought at Amazon. Streaming fine. But fire stick gets overheated quickly. Same concern for my friends as well, but streaming fine.","Reviewed in India on 30 November 2021","Fire stick is overheating but so far working fine.",4,"https://m.media-amazon.com/images/I/71AO-heYQqL.jpg",0,"Fire TV Stick"
"RI7YE3BJRE5NJ","Tanish","Product quality and service is good as it is, the interface works good too. But the Wi-Fi reception is absolute terrible. When I say absolute terrible I mean complete garbage. It keeps on loading Netflix and other services all the time, even though the router is like just 5 metres away from the TV. And I’ve never got to stream anything in full HD ever.Just terrible, massive complaint, writing this out of frustration.","Reviewed in India on 16 December 2021","Terrible WiFi Reception.",3,"",0,"Fire TV Stick"
"R6U59IH6E8SFG","Manojkumar","Good product to make your ordinary tv smart. Frequently updated software make always new interface. Easy to use. Voice commands accepted. Very handy to carry to a new location. No issues from the date of purchase.Buy it. You will love it","Reviewed in India on 9 November 2021","Alexa I want a firestick",4,"",0,"Fire TV Stick"
"R59DXTJTOMNU9","Amazon Customer","Very good. Only issue so far is if we stream continuously for more than 4-5 hours and if we use forward or rewind then streaming structs. We need to come back to home screen and again select the video.","Reviewed in India on 11 November 2021","Good",5,"",0,"Fire TV Stick"
"R2V99R0HL8JWBU","Amazon Customer","Bought 3rd gen fire stick. Could not sync the fire stick and remote which means It’s own 2 products are not able to sync.Am really disappointed by the quality of Amazon who doesn’t do basic quality check and send the products. Asked me to wait for 3 days before I get some resolution. But why should I wait when I have already paid for the product? Does Amazon wait for the payment till the time I start using the product?","Reviewed in India on 16 October 2021","Defective piece- 3rd Gen fire stick.",1,"",0,"Fire TV Stick"
"R2VYN6JTWW27DT","SIVARAMAN HARIHARAN","Excellent AND I love converting my 22""  AOC TV to a SMART TV. After changing option to Change TV, POWER, VOLUME &MUTE buttons are also working FINE.","Reviewed in India on 1 August 2021","Excellent AND I love converting my AOC TV to a SMART TV",5,"",1,"Fire TV Stick"
"R3B0A4Q5DN5APK","Nilesh Joshi","It boots slow, the response is slow, connectivity to WiFi is even slower. It takes 5 -10mins to connect to WiFi at distance of 3 meters in the same room, no obstacles in between.","Reviewed in India on 27 March 2022","Extreamly slow...",2,"",0,"Fire TV Stick"
"R1HC4LIKY3FP9Y","Prabhushankar Hadya","Overall, fireTV stick is an Amazing product. But I am surprised to see that some apps like VI Movies & TV, Jio TV etc are not available in their app store. Hence, it is not possible to use the Fire TV to its fullest. Hope they will make them available soon.","Reviewed in India on 12 October 2021","Some important apps are not available in Amazon App store",3,"",0,"Fire TV Stick"
